ATM_ID,Date,Opening_Cash,Cash_Loaded,Total_Withdrawal,Closing_Cash,Number_of_Transactions,Failed_Transactions,Downtime_Minutes,Customer_Complaints,Maintenance_Status,Refill_Date,Refill_Amount,Refill_Cost,Health_Score,Need_Refill,Days_Since_Last_Refill
ATM1014,9/26/2025,660118.26,0,82202.54,954642.9,109,8,14,1,Normal,4/1/2025,500000,2500,85.7,NO,12
ATM1009,1/18/2025,651037.81,0,361021.72,328556.45,550,11,11,1,Normal,10/20/2025,0,0,90.5,NO,0
ATM1048,4/19/2025,286888.94,300000,181817.17,663660.65,377,14,9,1,Normal,10/12/2025,700000,3500,72.4,NO,0
ATM1040,10/22/2025,500935.1,0,727896.01,700575.77,48,2,6,4,Normal,5/23/2025,500000,2500,72.8,NO,3
ATM1021,5/19/2025,1044244.4,300000,779798.57,414922.13,520,6,7,3,Normal,9/29/2025,0,0,84.2,NO,10
ATM1016,5/26/2025,906717.1,0,291359.96,69537.16,226,7,12,1,Normal,2/19/2025,0,0,91.8,NO,3
ATM1001,1/24/2025,577013.82,0,584402.97,984752.27,384,6,18,5,Normal,10/1/2025,700000,0,66.1,NO,10
ATM1037,5/14/2025,673195.33,300000,725746.54,560656.87,29,7,19,0,Normal,10/11/2025,0,3500,80.6,NO,13
ATM1040,11/7/2025,623997.98,500000,794663.92,273500.61,449,7,7,0,Normal,9/7/2025,500000,0,71.8,NO,2
ATM1016,12/16/2025,381230.12,300000,745332.06,226569.56,413,4,11,2,Normal,5/6/2025,300000,0,82.3,NO,11
ATM1040,2/18/2025,1159983.07,0,312946.84,612348.65,593,7,11,5,Normal,4/2/2025,0,3500,64.8,YES,3
ATM1012,2/1/2025,297001.49,300000,674601.78,333816.74,552,11,14,2,Normal,9/12/2025,0,3500,90.8,NO,11
ATM1015,1/9/2025,905895.16,700000,754372.13,354755.53,315,4,12,1,Normal,6/8/2025,0,0,93,NO,3
ATM1023,5/4/2025,952415.5,500000,895296.15,174962.31,500,6,14,1,Normal,7/17/2025,500000,2500,72.5,NO,10
ATM1015,3/29/2025,905563.72,0,53759.36,915886.36,64,8,10,4,Normal,10/14/2025,300000,0,97.5,NO,1
ATM1022,2/11/2025,291794.15,0,434154.98,965802.31,496,9,8,3,Normal,3/11/2025,0,2500,99.6,YES,8
ATM1010,4/26/2025,625677.98,700000,276634.83,550614.22,104,10,11,0,Normal,11/23/2025,0,0,95.7,NO,14
ATM1036,2/21/2025,499076.02,0,303737.56,620997.33,110,5,8,4,Normal,2/11/2025,0,3500,74.8,NO,13
ATM1020,4/19/2025,602423.43,700000,671625.09,280378.42,315,6,12,2,Normal,1/3/2025,500000,0,58.2,NO,1
ATM1047,3/1/2025,1123599.12,0,876929.63,747706.6,47,6,8,5,Normal,5/10/2025,300000,3500,60,NO,11
ATM1041,2/9/2025,990763.55,500000,429507.74,486484.93,447,7,14,2,Normal,9/7/2025,500000,0,94.9,YES,0
ATM1031,5/16/2025,810637.39,500000,876576.37,80611.22,328,6,7,2,Normal,10/15/2025,500000,0,86.8,YES,7
ATM1035,4/4/2025,522947.41,0,309408.54,415955.84,421,2,13,5,Required,10/28/2025,0,0,91.2,NO,4
ATM1026,5/22/2025,373778.61,500000,426242.4,163340.98,368,8,14,1,Normal,12/2/2025,0,3500,88,NO,14
ATM1013,5/10/2025,1014791.35,0,469179.55,526539.4,455,7,13,1,Normal,2/10/2025,700000,0,88,NO,12
ATM1030,10/31/2025,1133698.82,0,54614.63,350973.92,199,4,11,0,Required,11/11/2025,0,3500,85.6,NO,4
ATM1022,6/26/2025,1181810.6,300000,517300.72,123831.65,190,6,11,2,Normal,6/16/2025,0,0,81.9,YES,7
ATM1018,11/21/2025,1143246.51,0,102055.88,513473.76,266,6,14,5,Normal,7/25/2025,0,0,67.3,YES,4
ATM1009,8/12/2025,1090652.42,0,629860.34,84570.3,426,9,9,1,Normal,9/20/2025,700000,0,72.3,NO,3
ATM1016,5/10/2025,662665.55,700000,380064.26,209744.94,482,4,14,1,Normal,5/17/2025,0,0,88.4,NO,1
ATM1049,4/18/2025,1171843.81,700000,735399.15,565535.54,51,6,9,4,Normal,12/25/2025,500000,2500,68.6,NO,3
ATM1026,8/12/2025,1190579.07,0,724615.06,338323.77,503,6,13,3,Normal,3/1/2025,700000,2500,79.5,NO,5
ATM1020,1/14/2025,398454.95,0,339256.43,538510.26,386,5,7,0,Normal,10/13/2025,0,0,73.9,NO,0
ATM1037,5/28/2025,976031.39,0,593994.86,487619.56,529,9,12,1,Normal,7/7/2025,500000,3500,92.3,YES,5
ATM1028,2/7/2025,729381.59,0,647400.46,907828.76,431,7,10,4,Normal,6/5/2025,0,2500,100,NO,6
ATM1014,12/27/2025,851921.87,0,648426.85,315325.17,378,6,14,3,Normal,9/14/2025,500000,3500,70.3,YES,11
ATM1036,7/31/2025,349613.93,0,717666.88,442310.7,583,9,18,1,Normal,4/13/2025,500000,0,66.8,YES,7
ATM1046,11/18/2025,487861.14,0,529578.89,328282.99,565,7,14,3,Normal,7/25/2025,0,0,100,YES,0
ATM1046,1/19/2025,1107694.79,0,726900.69,453916.29,203,7,8,2,Normal,3/30/2025,500000,3500,88.1,NO,2
ATM1015,8/14/2025,887030.7,0,542985.27,681120.64,390,3,13,2,Normal,12/21/2025,0,0,86.8,NO,2
ATM1027,12/31/2025,357413.05,500000,787394.35,316165.57,46,4,6,2,Required,12/22/2025,500000,2500,79.4,YES,9
ATM1010,5/12/2025,335687.07,0,444108.86,491830.8,414,5,14,0,Normal,12/31/2025,700000,0,100,NO,2
ATM1023,5/19/2025,660999.06,500000,844162.48,910468.69,333,2,11,6,Normal,6/29/2025,700000,0,74.5,YES,11
ATM1030,12/15/2025,1179110.29,500000,370987.46,169899.96,450,4,9,2,Normal,11/20/2025,0,3500,89,NO,13
ATM1048,5/26/2025,468911.71,0,290219.68,532063.02,145,4,11,4,Normal,10/19/2025,300000,0,69.5,YES,10
ATM1032,9/22/2025,541909.13,0,255337.44,698446.06,30,3,10,0,Normal,11/24/2025,300000,0,79.6,NO,2
ATM1028,1/2/2025,723231.75,500000,671371.31,747735.55,457,7,11,1,Normal,5/17/2025,500000,3500,77.3,NO,7
ATM1010,1/20/2025,750624.67,0,275875.73,605082.59,113,2,12,6,Normal,8/11/2025,500000,0,100,YES,11
ATM1042,12/19/2025,1061064.11,0,408015.09,676793.86,23,8,13,3,Normal,3/8/2025,300000,0,79.1,NO,12
ATM1002,8/14/2025,887015.97,0,730178.14,557334.81,65,9,24,4,Normal,3/11/2025,700000,2500,79.4,NO,4
ATM1002,10/2/2025,1037096.54,500000,828352.96,940577.97,585,9,15,3,Normal,8/7/2025,500000,0,81.1,YES,11
ATM1007,1/25/2025,919638.33,300000,617260.91,715762.99,276,5,15,2,Normal,5/12/2025,0,3500,79.2,YES,12
ATM1007,8/30/2025,480388.98,0,418274.61,917246.14,409,9,19,1,Normal,12/4/2025,0,2500,88.8,YES,3
ATM1010,4/23/2025,545768.93,300000,797703.03,439639.87,302,4,9,3,Normal,7/8/2025,700000,0,95.6,NO,4
ATM1005,9/26/2025,764704.11,300000,489680.93,50124.76,525,7,11,3,Normal,6/12/2025,0,0,84.9,NO,14
ATM1043,10/2/2025,991884.91,500000,168354.94,225915.24,480,3,15,3,Normal,5/14/2025,0,0,99,NO,0
ATM1022,3/28/2025,641962.21,700000,326929.36,709243.15,317,8,14,3,Normal,5/15/2025,0,0,85.1,NO,7
ATM1013,3/27/2025,522602.84,0,788438.18,731566.19,490,6,12,1,Normal,2/6/2025,700000,0,76.6,NO,13
ATM1038,8/26/2025,679616.47,0,585652.82,826303.62,367,2,19,3,Normal,11/9/2025,500000,3500,75.7,NO,11
ATM1008,4/19/2025,762785.82,300000,818275.96,989693.68,395,8,14,1,Normal,12/14/2025,300000,0,76.6,NO,1
ATM1050,3/5/2025,535089.15,0,819937.29,228757.15,342,6,19,1,Normal,6/8/2025,0,0,69.8,NO,2
ATM1017,7/9/2025,1054164.84,0,346201.41,723275.54,572,4,9,2,Required,3/18/2025,500000,0,95.4,NO,12
ATM1011,8/24/2025,662869.65,0,611651.06,466537.19,555,7,11,3,Normal,6/12/2025,0,0,72.5,NO,3
ATM1044,4/3/2025,1048341.82,300000,181226.09,216733.74,456,2,11,1,Normal,2/16/2025,300000,0,69.4,NO,9
ATM1026,7/26/2025,992958.63,0,299936.67,567149.13,90,7,13,2,Normal,5/22/2025,0,3500,82.2,YES,0
ATM1031,11/14/2025,670865,500000,765044.4,618843.41,306,9,6,1,Normal,8/8/2025,300000,3500,100,NO,7
ATM1050,8/26/2025,1088778.82,300000,341531.51,994611.69,573,11,11,2,Normal,9/17/2025,500000,0,69.6,YES,9
ATM1040,5/17/2025,1121910.65,0,865512.3,526384.03,453,10,9,6,Normal,2/25/2025,0,3500,75.8,NO,9
ATM1047,1/25/2025,1074091.21,0,784325.46,789959.59,204,4,8,2,Normal,1/8/2025,500000,3500,85.4,YES,1
ATM1046,2/22/2025,621738.48,0,149778.69,275437.78,583,7,14,3,Normal,5/28/2025,0,2500,71.8,NO,9
ATM1033,10/8/2025,1071209.83,700000,384850.04,366641,169,4,11,0,Normal,3/12/2025,300000,0,85.7,NO,9
ATM1006,4/15/2025,677188.58,0,197265.93,146816.08,130,5,9,3,Normal,9/16/2025,700000,2500,90,NO,8
ATM1006,7/31/2025,342191.83,500000,411780.32,510143.75,530,10,11,3,Normal,1/30/2025,0,3500,87.8,NO,10
ATM1010,9/20/2025,932875.56,0,628972.31,211580.21,328,6,12,2,Normal,8/6/2025,0,0,87.5,YES,6
ATM1028,8/6/2025,1089472.64,0,580328.53,251407.76,193,6,6,4,Normal,8/23/2025,0,3500,89.2,YES,6
ATM1001,9/8/2025,406031.73,300000,50576.66,896126.34,89,4,12,3,Normal,3/5/2025,700000,0,92.1,NO,6
ATM1047,10/25/2025,894426.52,300000,166836.02,459144.56,186,10,18,2,Normal,6/12/2025,300000,0,100,NO,13
ATM1033,6/23/2025,336023.68,0,274083.99,235552.49,84,3,13,1,Normal,10/10/2025,500000,3500,92.6,NO,4
ATM1020,5/11/2025,831651.4,300000,798866.55,460643.36,338,5,9,1,Required,12/27/2025,0,3500,57.2,NO,3
ATM1041,1/31/2025,973036.5,0,209621.6,50807.6,224,5,11,0,Normal,8/26/2025,500000,2500,71.1,YES,3
ATM1025,7/26/2025,926127.49,0,428571.73,640752.45,181,10,10,1,Required,12/31/2025,300000,0,45.9,NO,6
ATM1035,6/27/2025,1018333.79,0,210279.09,584663.48,168,9,15,1,Normal,5/13/2025,500000,0,83.1,NO,1
ATM1005,4/13/2025,790599.61,0,827396.77,89746.54,313,4,15,3,Normal,5/13/2025,500000,2500,71.9,YES,9
ATM1028,4/29/2025,869199.55,0,274811.75,436658.53,249,6,12,1,Normal,6/1/2025,0,0,90.3,YES,12
ATM1014,6/7/2025,355253.12,0,625920.88,370492.97,144,7,7,1,Normal,4/21/2025,0,0,94.1,NO,7
ATM1046,3/12/2025,1168751.64,0,303291.59,309508.47,176,3,10,0,Normal,6/20/2025,0,2500,82.3,NO,7
ATM1047,10/31/2025,756321.71,0,401166.67,819531.23,436,5,12,2,Normal,12/4/2025,0,3500,82.1,NO,0
ATM1023,10/10/2025,323553.13,0,149025.29,583273.2,562,5,11,1,Normal,6/22/2025,0,0,92,YES,3
ATM1047,10/6/2025,1050442.85,0,196722.29,251434.71,452,8,7,4,Normal,6/24/2025,0,3500,92.5,NO,7
ATM1018,4/26/2025,857189.93,0,897049.03,401098.91,221,7,18,1,Normal,4/9/2025,0,3500,100,NO,5
ATM1046,3/17/2025,1196385,500000,309054.69,681375.24,291,8,14,4,Normal,10/10/2025,500000,0,77.2,NO,10
ATM1044,10/2/2025,426274.07,700000,545618.58,362003.4,558,16,10,2,Normal,2/16/2025,0,0,97.8,NO,0
ATM1003,6/27/2025,853111.42,0,763924.33,743520.41,400,3,13,1,Normal,5/12/2025,0,0,64.7,NO,14
ATM1030,4/24/2025,298450.88,700000,847018.95,733644.7,258,11,8,2,Required,6/17/2025,300000,0,81.3,YES,10
ATM1011,7/27/2025,949971.5,0,693200.76,884733.59,444,6,13,2,Normal,10/9/2025,0,0,78,YES,8
ATM1034,5/2/2025,537183.26,0,496268.46,329106.72,128,4,13,2,Normal,5/23/2025,500000,3500,62.4,NO,0
ATM1030,12/10/2025,892096.22,0,102934.4,420083.98,228,8,8,1,Normal,1/5/2025,0,0,92.5,NO,5
ATM1019,8/15/2025,544114.84,0,177522.47,253798.28,455,9,15,3,Normal,7/29/2025,0,0,82.9,NO,5
ATM1039,4/7/2025,615885.89,300000,365296.81,764555.52,313,1,14,1,Normal,10/18/2025,0,0,62.3,NO,5
ATM1001,3/10/2025,418067.68,300000,575009.25,886107.61,85,8,11,0,Normal,1/21/2025,0,0,62.3,NO,4
ATM1028,2/18/2025,657965.79,0,145994.47,973372.19,514,8,11,2,Normal,3/21/2025,0,0,88.8,NO,14
ATM1022,8/22/2025,275238.71,300000,412437.46,85466.54,114,7,12,2,Normal,12/10/2025,300000,2500,92.3,NO,12
ATM1043,7/17/2025,283558.47,300000,297032.15,682951.58,562,7,16,3,Normal,10/3/2025,0,2500,90.3,NO,8
ATM1042,11/20/2025,429499.79,0,893618.2,217848.28,362,4,9,2,Normal,12/30/2025,0,0,97.5,NO,8
ATM1018,1/6/2025,557851.61,0,879696.41,962497.58,94,11,16,3,Normal,8/18/2025,0,3500,71.7,YES,12
ATM1047,8/27/2025,1187714.79,0,607247.86,252829.23,524,2,10,5,Normal,4/28/2025,500000,3500,94,NO,5
ATM1047,9/19/2025,778837.14,500000,50719,978452.16,313,4,15,0,Normal,11/3/2025,300000,0,36.2,NO,9
ATM1020,1/24/2025,523793.58,0,775368.05,791267.54,527,7,11,3,Normal,7/3/2025,0,3500,91.2,NO,10
ATM1043,8/14/2025,297929.01,0,536423.42,83745.76,204,4,13,1,Normal,6/4/2025,500000,0,75.9,YES,14
ATM1006,10/11/2025,1002193.97,0,440891.26,51532.33,360,3,19,2,Normal,11/5/2025,0,0,81.1,NO,8
ATM1020,10/10/2025,936013.98,300000,788279.71,497078.74,223,5,19,1,Required,1/31/2025,0,2500,86.3,NO,2
ATM1025,3/6/2025,334218.46,300000,241022.38,689498.48,257,6,10,1,Normal,12/13/2025,0,0,84.7,YES,10
ATM1027,12/12/2025,750844.48,700000,360455.61,184338,238,4,20,0,Normal,10/23/2025,0,0,87.7,NO,2
ATM1040,11/3/2025,253034.73,300000,552848.05,607206.42,587,4,16,1,Normal,3/26/2025,300000,0,84.9,NO,8
ATM1043,8/19/2025,915043.74,300000,341010.32,596452.56,182,5,8,2,Normal,6/12/2025,0,0,73.8,NO,5
ATM1002,11/10/2025,982562.91,500000,361836.23,389112.4,560,6,14,3,Normal,8/28/2025,0,0,68.7,NO,9
ATM1023,5/21/2025,301337.33,0,343517.19,497145.07,43,8,9,1,Normal,6/18/2025,0,0,79.5,YES,11
ATM1030,12/14/2025,1140758.27,700000,489128.92,62586.88,154,5,10,3,Normal,3/8/2025,0,3500,79.8,NO,6
ATM1002,5/2/2025,981818.51,300000,829211.05,107884.16,581,5,12,2,Normal,7/27/2025,0,0,81.6,NO,7
ATM1025,2/6/2025,962785.87,0,734071.18,416104.21,309,7,17,2,Normal,1/24/2025,0,3500,88.8,NO,1
ATM1010,5/11/2025,647203.24,0,817127.91,165829.32,163,3,14,1,Required,10/13/2025,500000,3500,76.2,NO,3
ATM1007,3/26/2025,762972.14,0,219063.1,96410.4,194,5,12,3,Normal,6/14/2025,0,3500,79.6,NO,2
ATM1030,5/28/2025,708695.22,0,166461.23,885314.12,186,5,5,0,Required,1/28/2025,700000,0,84.3,NO,3
ATM1041,6/10/2025,646574.29,0,620369.18,575468,483,2,10,3,Normal,12/1/2025,0,0,70,NO,9
ATM1028,8/9/2025,652946.23,0,275798.17,838225.34,388,4,9,2,Required,5/29/2025,300000,0,67.3,YES,11
ATM1004,1/2/2025,903592.92,700000,197980.3,297949.29,44,4,10,2,Normal,9/22/2025,500000,0,96.5,NO,2
ATM1022,2/26/2025,1027034.63,0,52467.12,382794.12,341,10,15,2,Required,6/30/2025,500000,0,82.4,NO,3
ATM1001,2/11/2025,1169429.29,0,718208.04,706545.18,566,5,13,1,Normal,1/5/2025,300000,2500,80.2,NO,12
ATM1031,1/22/2025,629361.99,0,267593.34,326077.5,568,8,10,2,Normal,4/1/2025,0,0,98.2,NO,5
ATM1006,8/26/2025,809168.17,500000,515640.23,995945.18,124,5,17,1,Required,11/17/2025,0,0,85.5,NO,8
ATM1027,3/28/2025,1141102.24,0,687631.4,985532.73,129,5,14,0,Normal,6/30/2025,500000,2500,90.4,YES,4
ATM1026,3/26/2025,729155.38,0,302204.84,206431.68,240,4,18,2,Normal,7/7/2025,0,2500,74.6,NO,3
ATM1038,7/22/2025,770426.71,500000,349487.07,179529.45,345,7,17,1,Normal,4/25/2025,300000,2500,75.8,NO,12
ATM1011,3/13/2025,708022.08,300000,545581.75,614682.67,454,5,20,2,Normal,1/23/2025,300000,2500,87.9,NO,6
ATM1038,4/4/2025,1123258.16,0,650470.28,366769.43,583,4,10,3,Required,5/21/2025,300000,0,88.9,YES,0
ATM1034,10/2/2025,1133892.68,300000,522461.64,557289.95,190,3,10,2,Normal,11/21/2025,700000,0,65.1,NO,1
ATM1036,4/17/2025,641744.95,500000,175565.82,380802.31,301,4,10,4,Normal,4/22/2025,0,0,66.8,NO,4
ATM1024,8/28/2025,290869.64,0,207012.25,257726.03,133,5,6,3,Normal,11/20/2025,300000,3500,72.8,NO,9
ATM1001,8/11/2025,614091.98,0,659098.95,545972.96,250,4,16,1,Normal,7/12/2025,0,3500,98,NO,10
ATM1017,9/21/2025,661100.88,0,317468.09,128426.82,554,4,13,3,Normal,1/19/2025,0,0,99.4,NO,4
ATM1044,5/21/2025,323902.77,700000,519151.12,304806.38,36,8,11,5,Normal,10/12/2025,700000,0,59.4,YES,5
ATM1033,4/4/2025,619840.54,0,307275.71,644984.92,572,6,12,2,Normal,10/25/2025,0,0,62.7,NO,3
ATM1045,6/6/2025,817848.19,0,536447.53,989039.56,429,2,7,3,Normal,1/19/2025,0,2500,98.9,YES,3
ATM1035,1/16/2025,458636.23,0,723057.49,454418.75,298,7,12,1,Normal,11/30/2025,0,0,75.8,NO,0
ATM1012,1/7/2025,519542.87,500000,307113.55,888251.22,404,6,17,1,Normal,8/3/2025,300000,0,94.8,NO,12
ATM1021,11/10/2025,774302.09,0,788088.32,64936.03,454,5,7,2,Normal,9/8/2025,0,0,72.7,NO,14
ATM1018,6/8/2025,536283.23,300000,475105.17,489508.48,320,4,9,1,Normal,12/8/2025,0,2500,83.4,NO,0
ATM1011,7/11/2025,445708.68,0,214835.97,716237.04,274,7,9,1,Normal,8/25/2025,500000,0,77.4,NO,6
ATM1022,12/5/2025,735198.62,0,507829.28,740038.72,159,4,11,1,Normal,7/11/2025,0,0,76.6,NO,9
ATM1017,3/4/2025,840776.27,500000,797436.3,357054.68,145,4,14,1,Required,10/12/2025,700000,3500,79.9,NO,13
ATM1006,1/22/2025,331102.75,0,395826.17,810186.94,395,1,9,4,Required,9/27/2025,500000,3500,100,NO,5
ATM1001,9/29/2025,1137285.93,0,885808.67,419916.27,283,6,11,2,Required,4/26/2025,0,0,82.5,NO,10
ATM1011,11/16/2025,1150649,0,490642.79,67717.12,333,5,8,1,Normal,8/22/2025,0,0,100,NO,10
ATM1044,11/12/2025,1005679.56,0,59286.38,114265.1,469,4,8,1,Required,9/16/2025,0,0,71.8,NO,6
ATM1013,6/2/2025,1026854.18,0,825674.09,143968.36,585,8,8,4,Required,12/9/2025,0,3500,71.5,NO,14
ATM1032,6/16/2025,1070991.36,0,344765.42,641148.38,27,4,9,0,Normal,10/13/2025,300000,3500,100,YES,6
ATM1009,9/12/2025,992747.34,500000,109893.53,230906.93,390,5,14,4,Normal,12/28/2025,0,2500,84,NO,13
ATM1024,7/28/2025,1166389.72,0,700491.74,191523.65,366,6,12,3,Normal,1/21/2025,0,0,73.6,NO,8
ATM1001,12/5/2025,1034469.67,0,556057.76,438869.56,562,7,7,2,Normal,11/13/2025,700000,3500,37.6,NO,8
ATM1045,6/1/2025,439699.91,300000,786858.97,782180.48,556,5,16,3,Normal,4/11/2025,700000,0,79.5,NO,8
ATM1004,8/19/2025,1037454.78,0,357762.3,734571.34,74,2,8,2,Normal,8/23/2025,0,2500,83.4,NO,3
ATM1023,4/30/2025,899491.8,0,159902.73,984510.96,96,2,11,1,Normal,2/9/2025,300000,0,82.3,NO,3
ATM1029,3/30/2025,1121203.35,500000,118196.33,174776.54,365,9,12,1,Required,6/25/2025,0,3500,100,NO,9
ATM1007,10/13/2025,811610.76,500000,764076.5,334045.52,80,6,12,3,Normal,2/28/2025,500000,3500,64.7,NO,11
ATM1037,11/11/2025,268351.02,500000,558943.67,291844.74,63,4,8,1,Normal,12/16/2025,300000,0,76,NO,6
ATM1014,4/28/2025,876196.7,0,59468.18,662809.28,542,3,17,0,Required,1/2/2025,0,0,66.7,NO,11
ATM1041,10/16/2025,886808.27,0,172333.78,406589.53,217,9,13,0,Normal,2/18/2025,700000,2500,77,NO,3
ATM1025,2/17/2025,438239.11,0,297197.69,631872.5,62,8,9,4,Normal,4/17/2025,0,3500,70.9,YES,14
ATM1036,8/10/2025,1053280.17,500000,789942.32,140811.48,249,6,9,1,Normal,6/5/2025,500000,0,73.8,NO,11
ATM1050,10/16/2025,545367.78,300000,313715.12,156041.95,177,6,6,3,Required,6/22/2025,300000,0,91.3,NO,7
ATM1014,7/26/2025,1133668.55,300000,414027.45,625615.3,241,5,9,2,Normal,11/24/2025,0,0,81.8,NO,9
ATM1004,11/16/2025,308272.83,0,532444.74,577318.26,422,6,13,0,Normal,3/19/2025,500000,0,82.3,YES,0
ATM1036,1/7/2025,980554.02,0,736540.35,78169.26,147,11,7,0,Normal,1/21/2025,0,3500,100,NO,3
ATM1040,4/20/2025,732006.33,500000,774306.83,974901.32,370,7,12,2,Normal,4/30/2025,0,0,60.3,NO,7
ATM1024,1/4/2025,1012633.99,0,77297.13,318158.17,426,5,10,3,Normal,10/20/2025,500000,2500,88.5,NO,11
ATM1042,5/2/2025,979573.94,0,420177.35,943364.4,266,5,9,2,Normal,9/27/2025,500000,0,79.3,YES,12
ATM1047,5/27/2025,672751.11,300000,142437.59,563234.79,453,11,12,5,Normal,2/17/2025,0,0,92.8,NO,5
ATM1026,6/19/2025,1107896.58,0,81830.13,675979.23,574,5,6,3,Normal,12/22/2025,0,0,80.3,YES,14
ATM1005,1/31/2025,331946.74,0,369556.52,915015.38,410,6,13,4,Normal,9/26/2025,0,3500,63.9,YES,1
ATM1032,11/16/2025,358855.37,700000,70722.33,995153.34,196,7,12,4,Normal,11/21/2025,0,3500,85.8,YES,10
ATM1043,12/20/2025,881104.92,300000,452370.19,319218.38,293,9,11,1,Normal,12/19/2025,0,3500,74.9,YES,6
ATM1043,6/8/2025,974627.79,0,181258.87,623919.2,488,5,12,3,Normal,8/24/2025,700000,3500,69,YES,13
ATM1013,10/18/2025,660588.28,0,606437.55,255990.8,542,7,16,0,Normal,10/24/2025,0,0,68.6,NO,9
ATM1032,1/6/2025,948080.04,0,760361.77,532439.32,383,7,8,0,Normal,4/30/2025,0,0,100,NO,2
ATM1049,9/12/2025,765418.07,300000,872413.55,625766.05,316,3,12,4,Normal,8/8/2025,500000,0,73.2,NO,5
ATM1025,1/16/2025,731370.07,0,789925.7,694802.97,149,6,23,0,Normal,5/6/2025,0,3500,67.7,NO,14
ATM1037,11/13/2025,848050.3,300000,477119.13,913885.99,332,6,17,1,Normal,9/12/2025,0,3500,58.7,YES,2
ATM1013,12/28/2025,378339.02,0,565876.21,149981.93,362,3,16,1,Required,4/18/2025,700000,0,70.9,YES,10
ATM1025,1/18/2025,1037941.69,0,569752.58,866464.44,251,6,8,3,Normal,5/10/2025,500000,3500,88.3,NO,8
ATM1014,1/18/2025,381945.86,500000,113856.79,267663.01,22,4,12,1,Normal,2/22/2025,0,0,94.3,YES,4
ATM1007,9/20/2025,671419.55,0,286771.49,918588.92,133,1,12,0,Required,10/27/2025,0,0,63,YES,5
ATM1019,11/21/2025,468460.11,500000,533690.02,322065.22,101,11,8,1,Normal,4/6/2025,700000,3500,74.6,NO,9
ATM1019,3/24/2025,927297.05,0,61706.77,122613.51,113,8,12,3,Normal,3/14/2025,300000,2500,92.1,NO,6
ATM1041,11/15/2025,319155.46,700000,90441.08,691580.39,219,6,6,2,Normal,9/1/2025,300000,0,83,NO,11
ATM1005,10/28/2025,406071.27,0,323775.18,653347.51,592,3,11,1,Normal,11/19/2025,0,0,52,YES,0
ATM1043,7/12/2025,350538.11,0,324442.59,736663.63,431,8,10,3,Normal,12/24/2025,0,0,88.3,YES,3
ATM1031,6/17/2025,375698.26,500000,373965.73,183013.9,557,5,11,3,Normal,1/31/2025,300000,3500,76.9,NO,2
ATM1006,3/2/2025,846741.73,500000,734180.21,421266.35,468,5,22,4,Normal,1/14/2025,700000,2500,59.8,NO,9
ATM1036,8/30/2025,754243.81,0,518533.16,57999.64,131,3,15,0,Normal,10/6/2025,500000,3500,68.8,YES,7
ATM1030,2/9/2025,1062583.89,700000,447832.08,965238.35,309,6,22,2,Normal,12/18/2025,500000,3500,74.7,NO,13
ATM1020,10/5/2025,1126048.4,0,83031.89,404426.78,321,3,11,0,Normal,12/9/2025,300000,0,74.8,NO,12
ATM1039,1/17/2025,786263.84,300000,213371.58,255124.35,171,8,11,0,Normal,5/12/2025,0,0,93.7,NO,1
ATM1025,6/9/2025,608683.87,0,205011.05,717228.41,108,6,14,2,Normal,9/7/2025,0,0,71.3,YES,11
ATM1036,9/2/2025,347368.26,700000,819468.92,471525.47,298,8,14,0,Normal,5/18/2025,500000,0,79.1,YES,9
ATM1023,7/12/2025,867936.54,300000,455362.81,703435.81,124,6,18,2,Normal,3/9/2025,0,2500,78.2,YES,9
ATM1046,6/4/2025,339756.59,300000,877725.48,672703.69,254,9,15,1,Normal,12/25/2025,300000,0,96.1,YES,5
ATM1013,1/16/2025,366809.82,300000,827837.07,926349.52,157,8,14,1,Normal,10/29/2025,0,3500,94.3,NO,4
ATM1012,7/7/2025,872960.24,500000,474752.68,299358.13,483,4,15,2,Normal,3/23/2025,0,0,87.2,NO,3
ATM1034,5/9/2025,484909.86,0,252777.59,808862.77,92,4,19,0,Normal,11/21/2025,0,0,73.8,NO,1
ATM1011,11/28/2025,1002800.58,500000,272379.23,416370.22,76,2,15,0,Normal,5/19/2025,0,3500,80.1,YES,6
ATM1016,10/29/2025,941444.25,0,177323.06,971812.96,402,6,12,0,Required,3/27/2025,0,3500,90.9,NO,4
ATM1048,5/11/2025,539550.91,500000,861459.48,834467.04,39,5,13,6,Normal,10/27/2025,300000,0,98.5,YES,9
ATM1025,3/20/2025,772076.24,500000,694715.76,986644.28,297,5,16,0,Normal,2/6/2025,0,2500,87.4,NO,13
ATM1031,7/5/2025,993106.36,700000,302639.52,949644.34,520,9,13,2,Normal,2/5/2025,500000,3500,72.7,NO,9
ATM1010,11/8/2025,1048775.83,500000,541047.71,726045.96,223,9,14,1,Normal,8/3/2025,0,0,50,NO,14
ATM1042,1/8/2025,333669.01,500000,426255.28,988140.77,349,6,15,4,Normal,5/26/2025,300000,0,84,YES,13
ATM1004,5/5/2025,1091614.95,500000,380551.02,95034.2,203,4,11,3,Normal,9/28/2025,300000,0,86.3,NO,5
ATM1007,4/3/2025,800574.43,0,544134.42,655111.14,140,9,12,4,Normal,12/20/2025,0,0,83.7,NO,9
ATM1049,5/15/2025,405851.23,0,800517.37,793811.43,336,4,12,2,Normal,1/14/2025,700000,3500,64.5,NO,6
