Transaction_ID,ATM_ID,Transaction_Date,Transaction_Time,Withdrawal_Amount,Transaction_Count_10_Min,Previous_ATM,Distance_From_Previous_ATM_km,Night_Transaction,Large_Withdrawal,Fraud_Flag,Fraud_Reason
TXN000265,ATM1039,2025-06-10 00:00:00,00:04,3000,1,None,0,NO,NO,Normal,None
TXN000266,ATM1035,2025-05-26 00:00:00,11:37,5000,4,None,0,NO,NO,Normal,None
TXN000267,ATM1047,2025-03-17 00:00:00,06:33,2000,1,None,0,NO,NO,Normal,None
TXN000268,ATM1007,2025-02-20 00:00:00,14:51,5000,3,None,0,NO,NO,Normal,None
TXN000269,ATM1007,2025-08-26 00:00:00,18:13,1000,7,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN000270,ATM1044,2025-08-26 00:00:00,15:32,1000,4,ATM1011,58.2,NO,NO,Review,Distant ATM activity
TXN000271,ATM1026,2025-07-28 00:00:00,08:00,3000,2,None,0,NO,NO,Normal,None
TXN000272,ATM1040,2025-03-15 00:00:00,04:23,3000,1,None,0,YES,NO,Review,Night-time transaction
TXN000273,ATM1040,2025-01-08 00:00:00,00:40,5000,3,ATM1021,12.9,NO,NO,Normal,None
TXN000274,ATM1041,2025-11-03 00:00:00,23:01,5000,3,None,0,NO,NO,Normal,None
TXN000275,ATM1039,2025-08-25 00:00:00,02:05,1000,3,None,0,YES,NO,Review,Night-time transaction
TXN000276,ATM1014,2025-02-08 00:00:00,12:46,3000,2,None,0,NO,NO,Normal,None
TXN000277,ATM1033,2025-03-03 00:00:00,19:08,1000,4,ATM1015,24,NO,NO,Normal,None
TXN000278,ATM1019,2025-07-03 00:00:00,06:46,5000,2,None,0,NO,NO,Normal,None
TXN000279,ATM1046,2025-12-13 00:00:00,02:45,2000,2,None,0,YES,NO,Review,Night-time transaction
TXN000280,ATM1043,2025-10-06 00:00:00,00:53,5000,2,None,0,NO,NO,Normal,None
TXN000281,ATM1019,2025-02-09 00:00:00,06:29,500,2,None,0,NO,NO,Normal,None
TXN000282,ATM1041,2025-10-07 00:00:00,05:44,2000,3,None,0,NO,NO,Normal,None
TXN000283,ATM1015,2025-12-30 00:00:00,16:00,5000,3,ATM1004,41.3,NO,NO,Review,Distant ATM activity
TXN000284,ATM1004,2025-06-18 00:00:00,20:52,20000,2,None,0,NO,YES,Review,Large withdrawal
TXN000285,ATM1024,2025-06-11 00:00:00,19:58,2000,4,None,0,NO,NO,Normal,None
TXN000286,ATM1036,2025-06-25 00:00:00,07:21,3000,4,None,0,NO,NO,Normal,None
TXN000287,ATM1019,2025-05-20 00:00:00,01:09,2000,5,None,0,YES,NO,Review,Night-time transaction
TXN000288,ATM1022,2025-03-22 00:00:00,07:31,1000,3,None,0,NO,NO,Normal,None
TXN000289,ATM1035,2025-06-19 00:00:00,03:08,2000,4,None,0,YES,NO,Review,Night-time transaction
TXN000290,ATM1046,2025-09-25 00:00:00,08:21,2000,1,None,0,NO,NO,Normal,None
TXN000291,ATM1039,2025-05-07 00:00:00,01:48,3000,3,None,0,YES,NO,Review,Night-time transaction
TXN000292,ATM1030,2025-07-13 00:00:00,00:26,2000,2,None,0,NO,NO,Normal,None
TXN000293,ATM1034,2025-01-30 00:00:00,15:44,1000,4,None,0,NO,NO,Normal,None
TXN000294,ATM1003,2025-11-10 00:00:00,07:24,3000,3,None,0,NO,NO,Normal,None
TXN000295,ATM1017,2025-10-04 00:00:00,20:08,2000,1,None,0,NO,NO,Normal,None
TXN000296,ATM1038,2025-01-19 00:00:00,14:48,500,4,None,0,NO,NO,Normal,None
TXN000297,ATM1041,2025-04-14 00:00:00,01:39,20000,4,None,0,YES,YES,Review,Night-time transaction
TXN000298,ATM1024,2025-05-01 00:00:00,20:13,3000,3,None,0,NO,NO,Normal,None
TXN000299,ATM1050,2025-06-08 00:00:00,20:08,5000,1,None,0,NO,NO,Normal,None
TXN000300,ATM1004,2025-10-20 00:00:00,16:33,5000,1,None,0,NO,NO,Normal,None
TXN000301,ATM1034,2025-08-11 00:00:00,23:07,1000,3,None,0,NO,NO,Normal,None
TXN000302,ATM1039,2025-01-12 00:00:00,14:42,2000,3,None,0,NO,NO,Normal,None
TXN000303,ATM1032,2025-02-22 00:00:00,15:38,500,4,None,0,NO,NO,Normal,None
TXN000304,ATM1035,2025-01-24 00:00:00,19:24,3000,4,None,0,NO,NO,Normal,None
TXN000305,ATM1045,2025-06-15 00:00:00,07:30,1000,3,None,0,NO,NO,Normal,None
TXN000306,ATM1017,2025-09-26 00:00:00,04:01,2000,6,ATM1031,33.2,YES,NO,Review,Multiple withdrawals in 10 minutes
TXN000307,ATM1039,2025-05-26 00:00:00,17:08,500,1,None,0,NO,NO,Normal,None
TXN000308,ATM1015,2025-01-16 00:00:00,07:17,2000,2,None,0,NO,NO,Normal,None
TXN000309,ATM1036,2025-03-25 00:00:00,18:00,5000,4,None,0,NO,NO,Normal,None
TXN000310,ATM1001,2025-05-06 00:00:00,01:01,2000,2,None,0,YES,NO,Review,Night-time transaction
TXN000311,ATM1040,2025-01-12 00:00:00,16:12,5000,3,ATM1039,7.8,NO,NO,Normal,None
TXN000312,ATM1044,2025-03-02 00:00:00,04:07,10000,4,None,0,YES,NO,Review,Night-time transaction
TXN000313,ATM1024,2025-08-08 00:00:00,19:54,3000,2,None,0,NO,NO,Normal,None
TXN000314,ATM1006,2025-03-12 00:00:00,05:09,10000,3,ATM1035,35.5,NO,NO,Normal,None
TXN000315,ATM1016,2025-05-30 00:00:00,12:48,1000,7,ATM1040,10.2,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN000316,ATM1046,2025-12-04 00:00:00,13:45,10000,4,ATM1016,26.1,NO,NO,Normal,None
TXN000317,ATM1047,2025-12-05 00:00:00,03:44,5000,2,None,0,YES,NO,Review,Night-time transaction
TXN000318,ATM1036,2025-11-26 00:00:00,06:26,500,2,None,0,NO,NO,Normal,None
TXN000319,ATM1035,2025-12-13 00:00:00,02:05,2000,3,None,0,YES,NO,Review,Night-time transaction
TXN000320,ATM1028,2025-07-23 00:00:00,00:33,5000,1,None,0,NO,NO,Normal,None
TXN000321,ATM1003,2025-06-22 00:00:00,10:23,5000,3,ATM1011,6.4,NO,NO,Normal,None
TXN000322,ATM1049,2025-08-02 00:00:00,05:55,2000,2,None,0,NO,NO,Normal,None
TXN000323,ATM1020,2025-02-02 00:00:00,12:56,1000,3,None,0,NO,NO,Normal,None
TXN000324,ATM1049,2025-07-24 00:00:00,13:37,2000,4,None,0,NO,NO,Normal,None
TXN000325,ATM1030,2025-09-02 00:00:00,22:47,10000,4,None,0,NO,NO,Normal,None
TXN000326,ATM1033,2025-06-23 00:00:00,13:20,5000,4,ATM1017,45.7,NO,NO,Review,Distant ATM activity
TXN000327,ATM1011,2025-12-13 00:00:00,12:38,2000,2,None,0,NO,NO,Normal,None
TXN000328,ATM1050,2025-12-16 00:00:00,10:11,5000,2,None,0,NO,NO,Normal,None
TXN000329,ATM1046,2025-11-27 00:00:00,19:24,2000,4,None,0,NO,NO,Normal,None
TXN000330,ATM1013,2025-09-05 00:00:00,05:08,2000,2,None,0,NO,NO,Normal,None
TXN000331,ATM1021,2025-09-02 00:00:00,06:35,5000,1,None,0,NO,NO,Normal,None
TXN000332,ATM1041,2025-09-25 00:00:00,16:26,10000,2,None,0,NO,NO,Normal,None
TXN000333,ATM1029,2025-09-10 00:00:00,01:50,2000,4,ATM1007,10.2,YES,NO,Review,Night-time transaction
TXN000334,ATM1029,2025-04-08 00:00:00,10:45,2000,1,None,0,NO,NO,Normal,None
TXN000335,ATM1045,2025-04-20 00:00:00,10:19,2000,4,None,0,NO,NO,Normal,None
TXN000336,ATM1003,2025-10-04 00:00:00,23:34,5000,4,None,0,NO,NO,Normal,None
TXN000337,ATM1041,2025-04-28 00:00:00,04:37,3000,1,None,0,YES,NO,Review,Night-time transaction
TXN000338,ATM1037,2025-09-03 00:00:00,14:49,1000,4,None,0,NO,NO,Normal,None
TXN000339,ATM1023,2025-12-18 00:00:00,18:21,10000,1,None,0,NO,NO,Normal,None
TXN000340,ATM1022,2025-11-10 00:00:00,09:46,5000,1,None,0,NO,NO,Normal,None
TXN000341,ATM1014,2025-11-12 00:00:00,16:31,1000,1,None,0,NO,NO,Normal,None
TXN000342,ATM1005,2025-09-20 00:00:00,11:59,5000,1,None,0,NO,NO,Normal,None
TXN000343,ATM1005,2025-05-16 00:00:00,21:41,20000,2,None,0,NO,YES,Review,Large withdrawal
TXN000344,ATM1011,2025-01-29 00:00:00,23:33,2000,3,None,0,NO,NO,Normal,None
TXN000345,ATM1049,2025-08-15 00:00:00,11:16,3000,5,None,0,NO,NO,Normal,None
TXN000346,ATM1048,2025-12-06 00:00:00,21:47,5000,1,None,0,NO,NO,Normal,None
TXN000347,ATM1050,2025-01-25 00:00:00,13:58,5000,3,None,0,NO,NO,Normal,None
TXN000348,ATM1028,2025-10-12 00:00:00,05:29,1000,3,None,0,NO,NO,Normal,None
TXN000349,ATM1028,2025-03-07 00:00:00,11:20,5000,3,None,0,NO,NO,Normal,None
TXN000350,ATM1050,2025-03-18 00:00:00,22:27,2000,2,None,0,NO,NO,Normal,None
TXN000351,ATM1035,2025-12-27 00:00:00,21:46,3000,1,None,0,NO,NO,Normal,None
TXN000352,ATM1015,2025-12-25 00:00:00,18:18,3000,3,None,0,NO,NO,Normal,None
TXN000353,ATM1049,2025-07-03 00:00:00,03:22,2000,3,None,0,YES,NO,Review,Night-time transaction
TXN000354,ATM1039,2025-08-31 00:00:00,00:24,10000,3,None,0,NO,NO,Normal,None
TXN000355,ATM1031,2025-05-17 00:00:00,03:40,1000,2,None,0,YES,NO,Review,Night-time transaction
TXN000356,ATM1039,2025-10-03 00:00:00,22:00,2000,2,None,0,NO,NO,Normal,None
TXN000357,ATM1044,2025-12-16 00:00:00,12:29,5000,1,None,0,NO,NO,Normal,None
TXN000358,ATM1044,2025-07-27 00:00:00,06:07,500,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN000359,ATM1047,2025-02-24 00:00:00,04:30,3000,2,None,0,YES,NO,Review,Night-time transaction
TXN000360,ATM1050,2025-11-14 00:00:00,14:59,5000,3,None,0,NO,NO,Normal,None
TXN000361,ATM1035,2025-02-05 00:00:00,13:22,5000,2,None,0,NO,NO,Normal,None
TXN000362,ATM1044,2025-01-30 00:00:00,15:01,5000,2,None,0,NO,NO,Normal,None
TXN000363,ATM1034,2025-05-08 00:00:00,17:12,10000,2,None,0,NO,NO,Normal,None
TXN000364,ATM1026,2025-02-03 00:00:00,10:48,5000,1,ATM1030,18.6,NO,NO,Normal,None
TXN000365,ATM1023,2025-07-09 00:00:00,18:26,5000,4,None,0,NO,NO,Normal,None
TXN000366,ATM1030,2025-04-29 00:00:00,05:36,10000,4,None,0,NO,NO,Normal,None
TXN000367,ATM1032,2025-08-31 00:00:00,07:50,10000,2,None,0,NO,NO,Normal,None
TXN000368,ATM1018,2025-05-19 00:00:00,10:25,2000,4,None,0,NO,NO,Normal,None
TXN000369,ATM1034,2025-02-13 00:00:00,00:59,500,3,None,0,NO,NO,Normal,None
TXN000370,ATM1019,2025-08-24 00:00:00,13:25,3000,2,None,0,NO,NO,Normal,None
TXN000371,ATM1036,2025-09-21 00:00:00,10:53,1000,3,None,0,NO,NO,Normal,None
TXN000372,ATM1012,2025-09-07 00:00:00,19:25,5000,2,None,0,NO,NO,Normal,None
TXN000373,ATM1023,2025-05-05 00:00:00,06:58,2000,3,None,0,NO,NO,Normal,None
TXN000374,ATM1023,2025-10-12 00:00:00,11:45,1000,3,None,0,NO,NO,Normal,None
TXN000375,ATM1036,2025-11-24 00:00:00,17:04,5000,4,None,0,NO,NO,Normal,None
TXN000376,ATM1015,2025-11-22 00:00:00,15:29,5000,1,None,0,NO,NO,Normal,None
TXN000377,ATM1033,2025-02-07 00:00:00,22:08,5000,4,None,0,NO,NO,Normal,None
TXN000378,ATM1024,2025-10-25 00:00:00,12:22,3000,4,None,0,NO,NO,Normal,None
TXN000379,ATM1047,2025-05-29 00:00:00,16:51,10000,3,None,0,NO,NO,Normal,None
TXN000380,ATM1021,2025-12-05 00:00:00,07:58,1000,4,None,0,NO,NO,Normal,None
TXN000381,ATM1014,2025-05-08 00:00:00,13:07,2000,4,None,0,NO,NO,Normal,None
TXN000382,ATM1013,2025-10-11 00:00:00,11:17,1000,2,ATM1042,42.6,NO,NO,Review,Distant ATM activity
TXN000383,ATM1015,2025-02-28 00:00:00,05:13,3000,2,None,0,NO,NO,Normal,None
TXN000384,ATM1039,2025-05-31 00:00:00,20:41,10000,2,None,0,NO,NO,Normal,None
TXN000385,ATM1030,2025-11-10 00:00:00,11:58,2000,3,None,0,NO,NO,Normal,None
TXN000386,ATM1016,2025-05-28 00:00:00,21:59,10000,3,None,0,NO,NO,Normal,None
TXN000387,ATM1045,2025-04-17 00:00:00,21:26,10000,3,None,0,NO,NO,Normal,None
TXN000388,ATM1016,2025-09-25 00:00:00,02:09,5000,3,None,0,YES,NO,Review,Night-time transaction
TXN000389,ATM1007,2025-04-30 00:00:00,20:20,5000,2,None,0,NO,NO,Normal,None
TXN000390,ATM1023,2025-05-12 00:00:00,05:37,1000,2,ATM1015,22.7,NO,NO,Normal,None
TXN000391,ATM1024,2025-10-24 00:00:00,05:05,2000,2,None,0,NO,NO,Normal,None
TXN000392,ATM1009,2025-10-13 00:00:00,12:45,5000,2,None,0,NO,NO,Normal,None
TXN000393,ATM1039,2025-04-26 00:00:00,08:19,3000,4,None,0,NO,NO,Normal,None
TXN000394,ATM1012,2025-10-19 00:00:00,00:23,2000,3,None,0,NO,NO,Normal,None
TXN000395,ATM1002,2025-12-30 00:00:00,20:38,10000,5,None,0,NO,NO,Normal,None
TXN000396,ATM1031,2025-10-04 00:00:00,05:54,500,3,None,0,NO,NO,Normal,None
TXN000397,ATM1019,2025-07-16 00:00:00,08:54,10000,4,None,0,NO,NO,Normal,None
TXN000398,ATM1019,2025-06-03 00:00:00,01:51,10000,5,ATM1043,4.3,YES,NO,Review,Night-time transaction
TXN000399,ATM1034,2025-10-20 00:00:00,20:56,2000,1,None,0,NO,NO,Normal,None
TXN000400,ATM1020,2025-05-18 00:00:00,20:33,5000,2,None,0,NO,NO,Normal,None
TXN000401,ATM1022,2025-06-18 00:00:00,04:33,2000,4,ATM1034,8.5,YES,NO,Review,Night-time transaction
TXN000402,ATM1009,2025-09-28 00:00:00,15:28,2000,1,None,0,NO,NO,Normal,None
TXN000403,ATM1043,2025-02-17 00:00:00,09:20,3000,3,None,0,NO,NO,Normal,None
TXN000404,ATM1034,2025-06-23 00:00:00,18:25,3000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN000405,ATM1031,2025-12-10 00:00:00,01:29,1000,6,None,0,YES,NO,Review,Multiple withdrawals in 10 minutes
TXN000406,ATM1013,2025-05-23 00:00:00,08:44,10000,2,None,0,NO,NO,Normal,None
TXN000407,ATM1001,2025-05-19 00:00:00,11:04,5000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN000408,ATM1050,2025-06-22 00:00:00,05:53,20000,2,None,0,NO,YES,Review,Large withdrawal
TXN000409,ATM1002,2025-12-29 00:00:00,18:31,2000,1,None,0,NO,NO,Normal,None
TXN000410,ATM1040,2025-01-29 00:00:00,18:41,500,3,None,0,NO,NO,Normal,None
TXN000411,ATM1014,2025-07-24 00:00:00,15:02,5000,2,None,0,NO,NO,Normal,None
TXN000412,ATM1033,2025-09-23 00:00:00,19:15,5000,3,None,0,NO,NO,Normal,None
TXN000413,ATM1047,2025-11-01 00:00:00,23:26,5000,4,None,0,NO,NO,Normal,None
TXN000414,ATM1015,2025-04-07 00:00:00,12:12,5000,4,None,0,NO,NO,Normal,None
TXN000415,ATM1010,2025-06-19 00:00:00,11:16,3000,5,None,0,NO,NO,Normal,None
TXN000416,ATM1028,2025-06-09 00:00:00,22:26,5000,2,None,0,NO,NO,Normal,None
TXN000417,ATM1048,2025-08-18 00:00:00,02:34,5000,3,None,0,YES,NO,Review,Night-time transaction
TXN000418,ATM1006,2025-01-12 00:00:00,11:40,2000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN000419,ATM1038,2025-11-07 00:00:00,03:48,500,3,None,0,YES,NO,Review,Night-time transaction
TXN000420,ATM1036,2025-11-14 00:00:00,17:57,2000,1,None,0,NO,NO,Normal,None
TXN000421,ATM1033,2025-10-12 00:00:00,19:31,5000,3,None,0,NO,NO,Normal,None
TXN000422,ATM1034,2025-09-01 00:00:00,17:36,5000,4,None,0,NO,NO,Normal,None
TXN000423,ATM1009,2025-11-02 00:00:00,19:16,3000,3,None,0,NO,NO,Normal,None
TXN000424,ATM1050,2025-05-21 00:00:00,14:46,2000,3,None,0,NO,NO,Normal,None
TXN000425,ATM1049,2025-02-03 00:00:00,11:03,10000,4,None,0,NO,NO,Normal,None
TXN000426,ATM1027,2025-07-11 00:00:00,23:29,3000,4,ATM1038,37.3,NO,NO,Normal,None
TXN000427,ATM1031,2025-12-21 00:00:00,08:29,2000,1,None,0,NO,NO,Normal,None
TXN000428,ATM1001,2025-10-03 00:00:00,21:30,2000,3,None,0,NO,NO,Normal,None
TXN000429,ATM1015,2025-02-28 00:00:00,14:01,2000,4,ATM1033,55.8,NO,NO,Review,Distant ATM activity
TXN000430,ATM1010,2025-10-13 00:00:00,11:22,2000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN000431,ATM1011,2025-11-20 00:00:00,20:45,2000,3,None,0,NO,NO,Normal,None
TXN000432,ATM1018,2025-11-17 00:00:00,06:12,1000,1,None,0,NO,NO,Normal,None
TXN000433,ATM1013,2025-01-11 00:00:00,21:49,2000,1,None,0,NO,NO,Normal,None
TXN000434,ATM1030,2025-05-29 00:00:00,10:53,3000,3,None,0,NO,NO,Normal,None
TXN000435,ATM1030,2025-11-02 00:00:00,20:40,2000,2,None,0,NO,NO,Normal,None
TXN000436,ATM1013,2025-01-07 00:00:00,01:36,5000,3,None,0,YES,NO,Review,Night-time transaction
TXN000437,ATM1039,2025-07-12 00:00:00,03:21,10000,4,None,0,YES,NO,Review,Night-time transaction
TXN000438,ATM1011,2025-06-06 00:00:00,03:13,1000,1,None,0,YES,NO,Review,Night-time transaction
TXN000439,ATM1041,2025-06-10 00:00:00,17:40,2000,3,None,0,NO,NO,Normal,None
TXN000440,ATM1036,2025-12-16 00:00:00,19:53,5000,4,None,0,NO,NO,Normal,None
TXN000441,ATM1001,2025-10-18 00:00:00,20:51,3000,3,None,0,NO,NO,Normal,None
TXN000442,ATM1049,2025-07-21 00:00:00,10:30,10000,2,None,0,NO,NO,Normal,None
TXN000443,ATM1017,2025-09-15 00:00:00,16:08,5000,2,None,0,NO,NO,Normal,None
TXN000444,ATM1032,2025-02-21 00:00:00,11:17,3000,2,None,0,NO,NO,Normal,None
TXN000445,ATM1040,2025-10-01 00:00:00,06:57,10000,1,None,0,NO,NO,Normal,None
TXN000446,ATM1043,2025-01-18 00:00:00,17:06,5000,3,ATM1010,37,NO,NO,Normal,None
TXN000447,ATM1020,2025-05-09 00:00:00,03:59,2000,6,None,0,YES,NO,Review,Multiple withdrawals in 10 minutes
TXN000448,ATM1007,2025-07-29 00:00:00,12:19,5000,2,None,0,NO,NO,Normal,None
TXN000449,ATM1050,2025-08-05 00:00:00,04:54,5000,4,None,0,YES,NO,Review,Night-time transaction
TXN000450,ATM1006,2025-08-06 00:00:00,05:47,2000,3,None,0,NO,NO,Normal,None
TXN000451,ATM1023,2025-07-21 00:00:00,20:55,500,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN000452,ATM1006,2025-11-18 00:00:00,17:05,500,4,None,0,NO,NO,Normal,None
TXN000453,ATM1013,2025-10-31 00:00:00,11:31,3000,4,ATM1046,48.9,NO,NO,Review,Distant ATM activity
TXN000454,ATM1032,2025-03-09 00:00:00,04:38,2000,3,None,0,YES,NO,Review,Night-time transaction
TXN000455,ATM1015,2025-08-10 00:00:00,07:36,20000,4,None,0,NO,YES,Review,Large withdrawal
TXN000456,ATM1046,2025-02-07 00:00:00,21:09,1000,4,None,0,NO,NO,Normal,None
TXN000457,ATM1049,2025-05-21 00:00:00,17:55,1000,4,None,0,NO,NO,Normal,None
TXN000458,ATM1046,2025-09-29 00:00:00,09:26,5000,1,None,0,NO,NO,Normal,None
TXN000459,ATM1016,2025-12-05 00:00:00,19:21,5000,4,None,0,NO,NO,Normal,None
TXN000460,ATM1003,2025-04-10 00:00:00,02:27,1000,2,None,0,YES,NO,Review,Night-time transaction
TXN000461,ATM1007,2025-02-15 00:00:00,12:12,5000,1,None,0,NO,NO,Normal,None
TXN000462,ATM1018,2025-03-24 00:00:00,17:24,5000,2,None,0,NO,NO,Normal,None
TXN000463,ATM1041,2025-09-12 00:00:00,04:45,5000,3,None,0,YES,NO,Review,Night-time transaction
TXN000464,ATM1035,2025-01-16 00:00:00,01:44,3000,1,None,0,YES,NO,Review,Night-time transaction
TXN000465,ATM1020,2025-09-09 00:00:00,11:47,5000,1,None,0,NO,NO,Normal,None
TXN000466,ATM1044,2025-11-07 00:00:00,07:52,2000,1,None,0,NO,NO,Normal,None
TXN000467,ATM1041,2025-05-11 00:00:00,09:55,3000,3,None,0,NO,NO,Normal,None
TXN000468,ATM1018,2025-02-09 00:00:00,00:46,20000,4,None,0,NO,YES,Review,Large withdrawal
TXN000469,ATM1005,2025-06-15 00:00:00,15:56,2000,4,None,0,NO,NO,Normal,None
TXN000470,ATM1042,2025-01-11 00:00:00,00:41,1000,4,None,0,NO,NO,Normal,None
TXN000471,ATM1040,2025-08-04 00:00:00,19:52,10000,3,None,0,NO,NO,Normal,None
TXN000472,ATM1033,2025-05-25 00:00:00,14:23,5000,1,ATM1024,28.7,NO,NO,Normal,None
TXN000473,ATM1034,2025-07-31 00:00:00,22:41,1000,2,None,0,NO,NO,Normal,None
TXN000474,ATM1015,2025-10-22 00:00:00,20:36,500,2,None,0,NO,NO,Normal,None
TXN000475,ATM1036,2025-10-08 00:00:00,08:40,3000,4,None,0,NO,NO,Normal,None
TXN000476,ATM1004,2025-04-14 00:00:00,23:44,5000,2,None,0,NO,NO,Normal,None
TXN000477,ATM1014,2025-01-24 00:00:00,02:49,10000,2,ATM1044,24.4,YES,NO,Review,Night-time transaction
TXN000478,ATM1045,2025-05-03 00:00:00,07:32,1000,2,None,0,NO,NO,Normal,None
TXN000479,ATM1002,2025-11-18 00:00:00,12:57,5000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN000480,ATM1003,2025-04-02 00:00:00,22:31,5000,4,None,0,NO,NO,Normal,None
TXN000481,ATM1036,2025-11-03 00:00:00,17:21,5000,3,None,0,NO,NO,Normal,None
TXN000482,ATM1009,2025-12-02 00:00:00,21:47,2000,3,ATM1014,25.4,NO,NO,Normal,None
TXN000483,ATM1029,2025-03-13 00:00:00,20:29,2000,4,None,0,NO,NO,Normal,None
TXN000484,ATM1021,2025-06-30 00:00:00,07:41,10000,3,None,0,NO,NO,Normal,None
TXN000485,ATM1049,2025-07-04 00:00:00,19:17,10000,3,None,0,NO,NO,Normal,None
TXN000486,ATM1024,2025-01-14 00:00:00,12:40,5000,2,None,0,NO,NO,Normal,None
TXN000487,ATM1003,2025-04-07 00:00:00,14:40,1000,5,None,0,NO,NO,Normal,None
TXN000488,ATM1039,2025-11-08 00:00:00,22:11,2000,4,None,0,NO,NO,Normal,None
TXN000489,ATM1022,2025-05-13 00:00:00,07:09,10000,5,None,0,NO,NO,Normal,None
TXN000490,ATM1046,2025-09-11 00:00:00,11:30,3000,2,None,0,NO,NO,Normal,None
TXN000491,ATM1022,2025-10-04 00:00:00,18:31,1000,2,None,0,NO,NO,Normal,None
TXN000492,ATM1044,2025-08-23 00:00:00,23:27,3000,2,None,0,NO,NO,Normal,None
TXN000493,ATM1024,2025-05-30 00:00:00,15:25,1000,2,None,0,NO,NO,Normal,None
TXN000494,ATM1043,2025-08-15 00:00:00,21:42,2000,2,None,0,NO,NO,Normal,None
TXN000495,ATM1007,2025-03-07 00:00:00,06:00,3000,3,None,0,NO,NO,Normal,None
TXN000496,ATM1019,2025-10-21 00:00:00,18:51,1000,2,None,0,NO,NO,Normal,None
TXN000497,ATM1027,2025-12-09 00:00:00,13:45,3000,1,None,0,NO,NO,Normal,None
TXN000498,ATM1014,2025-06-19 00:00:00,23:52,5000,2,None,0,NO,NO,Normal,None
TXN000499,ATM1041,2025-11-08 00:00:00,03:29,10000,3,None,0,YES,NO,Review,Night-time transaction
TXN000500,ATM1015,2025-07-12 00:00:00,18:25,2000,4,None,0,NO,NO,Normal,None
TXN000501,ATM1020,2025-03-01 00:00:00,13:35,2000,1,None,0,NO,NO,Normal,None
TXN000502,ATM1046,2025-02-21 00:00:00,18:16,500,5,None,0,NO,NO,Normal,None
TXN000503,ATM1038,2025-02-14 00:00:00,23:17,3000,2,None,0,NO,NO,Normal,None
TXN000504,ATM1049,2025-10-05 00:00:00,00:58,500,2,None,0,NO,NO,Normal,None
TXN000505,ATM1013,2025-05-26 00:00:00,12:17,5000,1,ATM1026,57.7,NO,NO,Review,Distant ATM activity
TXN000506,ATM1021,2025-03-14 00:00:00,01:19,5000,1,None,0,YES,NO,Review,Night-time transaction
TXN000507,ATM1030,2025-01-16 00:00:00,05:27,5000,3,None,0,NO,NO,Normal,None
TXN000508,ATM1032,2025-02-07 00:00:00,18:34,5000,4,None,0,NO,NO,Normal,None
TXN000509,ATM1012,2025-02-25 00:00:00,08:16,5000,3,None,0,NO,NO,Normal,None
TXN000510,ATM1012,2025-05-09 00:00:00,05:31,10000,5,None,0,NO,NO,Normal,None
TXN000511,ATM1045,2025-12-04 00:00:00,23:44,3000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN000512,ATM1028,2025-11-16 00:00:00,18:09,2000,2,None,0,NO,NO,Normal,None
TXN000513,ATM1016,2025-03-15 00:00:00,13:19,3000,2,None,0,NO,NO,Normal,None
TXN000514,ATM1020,2025-10-05 00:00:00,18:41,2000,5,None,0,NO,NO,Normal,None
TXN000515,ATM1043,2025-06-22 00:00:00,11:43,1000,3,None,0,NO,NO,Normal,None
TXN000516,ATM1031,2025-07-31 00:00:00,15:19,5000,4,None,0,NO,NO,Normal,None
TXN000517,ATM1024,2025-04-26 00:00:00,18:27,5000,2,None,0,NO,NO,Normal,None
TXN000518,ATM1016,2025-01-25 00:00:00,01:32,5000,4,None,0,YES,NO,Review,Night-time transaction
TXN000519,ATM1033,2025-09-07 00:00:00,21:45,5000,2,None,0,NO,NO,Normal,None
TXN000520,ATM1014,2025-06-13 00:00:00,04:45,2000,1,None,0,YES,NO,Review,Night-time transaction
TXN000521,ATM1007,2025-10-17 00:00:00,11:52,1000,1,None,0,NO,NO,Normal,None
TXN000522,ATM1024,2025-03-10 00:00:00,18:35,2000,2,None,0,NO,NO,Normal,None
TXN000523,ATM1026,2025-04-25 00:00:00,17:16,10000,4,None,0,NO,NO,Normal,None
TXN000524,ATM1025,2025-11-01 00:00:00,15:21,5000,3,None,0,NO,NO,Normal,None
TXN000525,ATM1016,2025-08-22 00:00:00,03:09,3000,1,ATM1019,36.5,YES,NO,Review,Night-time transaction
TXN000526,ATM1035,2025-04-20 00:00:00,18:32,2000,2,None,0,NO,NO,Normal,None
TXN000527,ATM1017,2025-05-20 00:00:00,12:45,5000,1,None,0,NO,NO,Normal,None
TXN000528,ATM1007,2025-08-27 00:00:00,08:02,2000,3,None,0,NO,NO,Normal,None
TXN000529,ATM1010,2025-05-14 00:00:00,06:14,5000,3,None,0,NO,NO,Normal,None
TXN000530,ATM1005,2025-01-10 00:00:00,03:56,2000,3,None,0,YES,NO,Review,Night-time transaction
