Transaction_ID,ATM_ID,Transaction_Date,Transaction_Time,Transaction_Type,Withdrawal_Amount,Card_Type,Response_Time_sec,Transaction_Status,Failure_Reason
TXN000253,ATM1041,2025-12-01 00:00:00,21:58,Cash Withdrawal,5000,Debit,3.4,Success,None
TXN000254,ATM1008,2025-05-15 00:00:00,00:24,Cash Withdrawal,5000,Debit,7.2,Success,None
TXN000255,ATM1009,2025-12-01 00:00:00,07:06,Cash Withdrawal,5000,Debit,7,Success,None
TXN000256,ATM1007,2025-10-04 00:00:00,12:53,Cash Withdrawal,5000,Debit,2,Success,None
TXN000257,ATM1042,2025-06-11 00:00:00,10:07,Cash Withdrawal,2000,Debit,1.2,Success,None
TXN000258,ATM1037,2025-08-31 00:00:00,12:37,Cash Withdrawal,2000,Debit,9.1,Success,None
TXN000259,ATM1034,2025-08-25 00:00:00,16:30,Cash Withdrawal,3000,Debit,3.1,Success,None
TXN000260,ATM1017,2025-03-29 00:00:00,09:36,Cash Withdrawal,3000,Debit,1.5,Success,None
TXN000261,ATM1015,2025-04-06 00:00:00,15:29,Cash Withdrawal,10000,Debit,5.6,Success,None
TXN000262,ATM1020,2025-11-20 00:00:00,10:58,Cash Withdrawal,5000,Debit,3.8,Success,None
TXN000263,ATM1032,2025-12-06 00:00:00,17:59,Cash Withdrawal,5000,Debit,4,Success,None
TXN000264,ATM1016,2025-09-04 00:00:00,08:30,Cash Withdrawal,10000,Debit,4.3,Success,None
TXN000265,ATM1039,2025-06-10 00:00:00,00:04,Cash Withdrawal,3000,Debit,7,Success,None
TXN000266,ATM1035,2025-05-26 00:00:00,11:37,Cash Withdrawal,5000,Debit,3.9,Success,None
TXN000267,ATM1047,2025-03-17 00:00:00,06:33,Cash Withdrawal,2000,Debit,1.6,Success,None
TXN000268,ATM1007,2025-02-20 00:00:00,14:51,Cash Withdrawal,5000,Debit,5.2,Success,None
TXN000269,ATM1007,2025-08-26 00:00:00,18:13,Cash Withdrawal,1000,Debit,6.3,Success,None
TXN000270,ATM1044,2025-08-26 00:00:00,15:32,Cash Withdrawal,1000,Debit,2.3,Success,None
TXN000271,ATM1026,2025-07-28 00:00:00,08:00,Cash Withdrawal,3000,Debit,3.3,Success,None
TXN000272,ATM1040,2025-03-15 00:00:00,04:23,Cash Withdrawal,3000,Debit,3.4,Success,None
TXN000273,ATM1040,2025-01-08 00:00:00,00:40,Cash Withdrawal,5000,Debit,2.5,Success,None
TXN000274,ATM1041,2025-11-03 00:00:00,23:01,Cash Withdrawal,5000,Debit,6.1,Success,None
TXN000275,ATM1039,2025-08-25 00:00:00,02:05,Cash Withdrawal,1000,Debit,7.6,Success,None
TXN000276,ATM1014,2025-02-08 00:00:00,12:46,Cash Withdrawal,3000,Debit,3.2,Success,None
TXN000277,ATM1033,2025-03-03 00:00:00,19:08,Cash Withdrawal,1000,Debit,5.5,Success,None
TXN000278,ATM1019,2025-07-03 00:00:00,06:46,Cash Withdrawal,5000,Debit,5.9,Success,None
TXN000279,ATM1046,2025-12-13 00:00:00,02:45,Cash Withdrawal,2000,Debit,3.3,Success,None
TXN000280,ATM1043,2025-10-06 00:00:00,00:53,Cash Withdrawal,5000,Debit,8.3,Success,None
TXN000281,ATM1019,2025-02-09 00:00:00,06:29,Cash Withdrawal,500,Debit,3.5,Success,None
TXN000282,ATM1041,2025-10-07 00:00:00,05:44,Cash Withdrawal,2000,Debit,13.7,Success,None
TXN000283,ATM1015,2025-12-30 00:00:00,16:00,Cash Withdrawal,5000,Debit,4.3,Success,None
TXN000284,ATM1004,2025-06-18 00:00:00,20:52,Cash Withdrawal,20000,Debit,7.3,Success,None
TXN000285,ATM1024,2025-06-11 00:00:00,19:58,Cash Withdrawal,2000,Debit,3.6,Success,None
TXN000286,ATM1036,2025-06-25 00:00:00,07:21,Cash Withdrawal,3000,Debit,3.5,Success,None
TXN000287,ATM1019,2025-05-20 00:00:00,01:09,Cash Withdrawal,2000,Debit,11.5,Success,None
TXN000288,ATM1022,2025-03-22 00:00:00,07:31,Cash Withdrawal,1000,Debit,3.6,Success,None
TXN000289,ATM1035,2025-06-19 00:00:00,03:08,Cash Withdrawal,2000,Debit,7.3,Success,None
TXN000290,ATM1046,2025-09-25 00:00:00,08:21,Cash Withdrawal,2000,Debit,7.7,Success,None
TXN000291,ATM1039,2025-05-07 00:00:00,01:48,Cash Withdrawal,3000,Debit,2.2,Success,None
TXN000292,ATM1030,2025-07-13 00:00:00,00:26,Cash Withdrawal,2000,Debit,4.5,Success,None
TXN000293,ATM1034,2025-01-30 00:00:00,15:44,Cash Withdrawal,1000,Debit,3.1,Success,None
TXN000294,ATM1003,2025-11-10 00:00:00,07:24,Cash Withdrawal,3000,Debit,3.5,Success,None
TXN000295,ATM1017,2025-10-04 00:00:00,20:08,Cash Withdrawal,2000,Debit,4.5,Success,None
TXN000296,ATM1038,2025-01-19 00:00:00,14:48,Cash Withdrawal,500,Debit,5.6,Success,None
TXN000297,ATM1041,2025-04-14 00:00:00,01:39,Cash Withdrawal,20000,Debit,1.8,Success,None
TXN000298,ATM1024,2025-05-01 00:00:00,20:13,Cash Withdrawal,3000,Debit,4.6,Success,None
TXN000299,ATM1050,2025-06-08 00:00:00,20:08,Cash Withdrawal,5000,Debit,8,Success,None
TXN000300,ATM1004,2025-10-20 00:00:00,16:33,Cash Withdrawal,5000,Credit,5.1,Success,None
TXN000301,ATM1034,2025-08-11 00:00:00,23:07,Cash Withdrawal,1000,Debit,3.9,Success,None
TXN000302,ATM1039,2025-01-12 00:00:00,14:42,Cash Withdrawal,2000,Debit,2.2,Success,None
TXN000303,ATM1032,2025-02-22 00:00:00,15:38,Cash Withdrawal,500,Debit,4.8,Success,None
TXN000304,ATM1035,2025-01-24 00:00:00,19:24,Cash Withdrawal,3000,Debit,3.9,Success,None
TXN000305,ATM1045,2025-06-15 00:00:00,07:30,Cash Withdrawal,1000,Debit,3.6,Success,None
TXN000306,ATM1017,2025-09-26 00:00:00,04:01,Cash Withdrawal,2000,Debit,6.9,Success,None
TXN000307,ATM1039,2025-05-26 00:00:00,17:08,Cash Withdrawal,500,Credit,2.9,Success,None
TXN000308,ATM1015,2025-01-16 00:00:00,07:17,Cash Withdrawal,2000,Debit,4.3,Success,None
TXN000309,ATM1036,2025-03-25 00:00:00,18:00,Cash Withdrawal,5000,Debit,2.8,Success,None
TXN000310,ATM1001,2025-05-06 00:00:00,01:01,Cash Withdrawal,2000,Debit,3.7,Success,None
TXN000311,ATM1040,2025-01-12 00:00:00,16:12,Cash Withdrawal,5000,Debit,2.6,Success,None
TXN000312,ATM1044,2025-03-02 00:00:00,04:07,Cash Withdrawal,10000,Debit,1.9,Success,None
TXN000313,ATM1024,2025-08-08 00:00:00,19:54,Cash Withdrawal,3000,Credit,3.4,Success,None
TXN000314,ATM1006,2025-03-12 00:00:00,05:09,Cash Withdrawal,10000,Debit,3.7,Success,None
TXN000315,ATM1016,2025-05-30 00:00:00,12:48,Cash Withdrawal,1000,Debit,3.3,Success,None
TXN000316,ATM1046,2025-12-04 00:00:00,13:45,Cash Withdrawal,10000,Debit,2.6,Success,None
TXN000317,ATM1047,2025-12-05 00:00:00,03:44,Cash Withdrawal,5000,Debit,3.7,Success,None
TXN000318,ATM1036,2025-11-26 00:00:00,06:26,Cash Withdrawal,500,Debit,9.6,Success,None
TXN000319,ATM1035,2025-12-13 00:00:00,02:05,Cash Withdrawal,2000,Debit,1.8,Success,None
TXN000320,ATM1028,2025-07-23 00:00:00,00:33,Cash Withdrawal,5000,Debit,4.9,Success,None
TXN000321,ATM1003,2025-06-22 00:00:00,10:23,Cash Withdrawal,5000,Debit,2.2,Success,None
TXN000322,ATM1049,2025-08-02 00:00:00,05:55,Cash Withdrawal,2000,Debit,2.3,Success,None
TXN000323,ATM1020,2025-02-02 00:00:00,12:56,Cash Withdrawal,1000,Debit,6.5,Success,None
TXN000324,ATM1049,2025-07-24 00:00:00,13:37,Cash Withdrawal,2000,Debit,4.7,Success,None
TXN000325,ATM1030,2025-09-02 00:00:00,22:47,Cash Withdrawal,10000,Debit,11.8,Success,None
TXN000326,ATM1033,2025-06-23 00:00:00,13:20,Cash Withdrawal,5000,Debit,4.8,Success,None
TXN000327,ATM1011,2025-12-13 00:00:00,12:38,Cash Withdrawal,2000,Credit,5.8,Success,None
TXN000328,ATM1050,2025-12-16 00:00:00,10:11,Cash Withdrawal,5000,Debit,4,Success,None
TXN000329,ATM1046,2025-11-27 00:00:00,19:24,Cash Withdrawal,2000,Debit,6.3,Success,None
TXN000330,ATM1013,2025-09-05 00:00:00,05:08,Cash Withdrawal,2000,Debit,5,Success,None
TXN000331,ATM1021,2025-09-02 00:00:00,06:35,Cash Withdrawal,5000,Debit,6.5,Success,None
TXN000332,ATM1041,2025-09-25 00:00:00,16:26,Cash Withdrawal,10000,Debit,5.3,Success,None
TXN000333,ATM1029,2025-09-10 00:00:00,01:50,Cash Withdrawal,2000,Debit,5.6,Success,None
TXN000334,ATM1029,2025-04-08 00:00:00,10:45,Cash Withdrawal,2000,Debit,5.1,Success,None
TXN000335,ATM1045,2025-04-20 00:00:00,10:19,Cash Withdrawal,2000,Debit,2.8,Success,None
TXN000336,ATM1003,2025-10-04 00:00:00,23:34,Cash Withdrawal,5000,Debit,5.4,Success,None
TXN000337,ATM1041,2025-04-28 00:00:00,04:37,Cash Withdrawal,3000,Debit,9.2,Success,None
TXN000338,ATM1037,2025-09-03 00:00:00,14:49,Cash Withdrawal,1000,Credit,2.9,Success,None
TXN000339,ATM1023,2025-12-18 00:00:00,18:21,Cash Withdrawal,10000,Debit,4.9,Success,None
TXN000340,ATM1022,2025-11-10 00:00:00,09:46,Cash Withdrawal,5000,Debit,3,Success,None
TXN000341,ATM1014,2025-11-12 00:00:00,16:31,Cash Withdrawal,1000,Debit,2.7,Failed,Insufficient Cash
TXN000342,ATM1005,2025-09-20 00:00:00,11:59,Cash Withdrawal,5000,Debit,8.2,Success,None
TXN000343,ATM1005,2025-05-16 00:00:00,21:41,Cash Withdrawal,20000,Debit,5.3,Success,None
TXN000344,ATM1011,2025-01-29 00:00:00,23:33,Cash Withdrawal,2000,Credit,3.7,Success,None
TXN000345,ATM1049,2025-08-15 00:00:00,11:16,Cash Withdrawal,3000,Debit,4.9,Success,None
TXN000346,ATM1048,2025-12-06 00:00:00,21:47,Cash Withdrawal,5000,Debit,7.7,Success,None
TXN000347,ATM1050,2025-01-25 00:00:00,13:58,Cash Withdrawal,5000,Debit,3.8,Success,None
TXN000348,ATM1028,2025-10-12 00:00:00,05:29,Cash Withdrawal,1000,Debit,3.4,Success,None
TXN000349,ATM1028,2025-03-07 00:00:00,11:20,Cash Withdrawal,5000,Debit,3.4,Success,None
TXN000350,ATM1050,2025-03-18 00:00:00,22:27,Cash Withdrawal,2000,Credit,4.6,Success,None
TXN000351,ATM1035,2025-12-27 00:00:00,21:46,Cash Withdrawal,3000,Debit,3.1,Success,None
TXN000352,ATM1015,2025-12-25 00:00:00,18:18,Cash Withdrawal,3000,Debit,8.2,Success,None
TXN000353,ATM1049,2025-07-03 00:00:00,03:22,Cash Withdrawal,2000,Debit,3,Success,None
TXN000354,ATM1039,2025-08-31 00:00:00,00:24,Cash Withdrawal,10000,Credit,4.4,Success,None
TXN000355,ATM1031,2025-05-17 00:00:00,03:40,Cash Withdrawal,1000,Debit,9.4,Success,None
TXN000356,ATM1039,2025-10-03 00:00:00,22:00,Cash Withdrawal,2000,Debit,6,Success,None
TXN000357,ATM1044,2025-12-16 00:00:00,12:29,Cash Withdrawal,5000,Debit,2.6,Failed,Insufficient Cash
TXN000358,ATM1044,2025-07-27 00:00:00,06:07,Cash Withdrawal,500,Debit,3.1,Success,None
TXN000359,ATM1047,2025-02-24 00:00:00,04:30,Cash Withdrawal,3000,Debit,4.4,Success,None
TXN000360,ATM1050,2025-11-14 00:00:00,14:59,Cash Withdrawal,5000,Debit,5,Success,None
TXN000361,ATM1035,2025-02-05 00:00:00,13:22,Cash Withdrawal,5000,Debit,1.9,Success,None
TXN000362,ATM1044,2025-01-30 00:00:00,15:01,Cash Withdrawal,5000,Debit,5.1,Success,None
TXN000363,ATM1034,2025-05-08 00:00:00,17:12,Cash Withdrawal,10000,Debit,1.6,Success,None
TXN000364,ATM1026,2025-02-03 00:00:00,10:48,Cash Withdrawal,5000,Debit,3.9,Success,None
TXN000365,ATM1023,2025-07-09 00:00:00,18:26,Cash Withdrawal,5000,Debit,9.9,Success,None
TXN000366,ATM1030,2025-04-29 00:00:00,05:36,Cash Withdrawal,10000,Debit,4.9,Success,None
TXN000367,ATM1032,2025-08-31 00:00:00,07:50,Cash Withdrawal,10000,Debit,4.8,Success,None
TXN000368,ATM1018,2025-05-19 00:00:00,10:25,Cash Withdrawal,2000,Debit,4.1,Success,None
TXN000369,ATM1034,2025-02-13 00:00:00,00:59,Cash Withdrawal,500,Debit,5.9,Success,None
TXN000370,ATM1019,2025-08-24 00:00:00,13:25,Cash Withdrawal,3000,Debit,5,Success,None
TXN000371,ATM1036,2025-09-21 00:00:00,10:53,Cash Withdrawal,1000,Credit,7.4,Success,None
TXN000372,ATM1012,2025-09-07 00:00:00,19:25,Cash Withdrawal,5000,Debit,4.6,Success,None
TXN000373,ATM1023,2025-05-05 00:00:00,06:58,Cash Withdrawal,2000,Debit,3.2,Success,None
TXN000374,ATM1023,2025-10-12 00:00:00,11:45,Cash Withdrawal,1000,Debit,4.7,Success,None
TXN000375,ATM1036,2025-11-24 00:00:00,17:04,Cash Withdrawal,5000,Credit,9,Success,None
TXN000376,ATM1015,2025-11-22 00:00:00,15:29,Cash Withdrawal,5000,Debit,5,Success,None
TXN000377,ATM1033,2025-02-07 00:00:00,22:08,Cash Withdrawal,5000,Debit,4.2,Success,None
TXN000378,ATM1024,2025-10-25 00:00:00,12:22,Cash Withdrawal,3000,Debit,2.9,Success,None
TXN000379,ATM1047,2025-05-29 00:00:00,16:51,Cash Withdrawal,10000,Debit,5.6,Success,None
TXN000380,ATM1021,2025-12-05 00:00:00,07:58,Cash Withdrawal,1000,Debit,2.8,Success,None
TXN000381,ATM1014,2025-05-08 00:00:00,13:07,Cash Withdrawal,2000,Debit,3,Success,None
TXN000382,ATM1013,2025-10-11 00:00:00,11:17,Cash Withdrawal,1000,Debit,4.4,Success,None
TXN000383,ATM1015,2025-02-28 00:00:00,05:13,Cash Withdrawal,3000,Debit,1.7,Success,None
TXN000384,ATM1039,2025-05-31 00:00:00,20:41,Cash Withdrawal,10000,Debit,4.7,Success,None
TXN000385,ATM1030,2025-11-10 00:00:00,11:58,Cash Withdrawal,2000,Debit,5.2,Success,None
TXN000386,ATM1016,2025-05-28 00:00:00,21:59,Cash Withdrawal,10000,Debit,4.8,Success,None
TXN000387,ATM1045,2025-04-17 00:00:00,21:26,Cash Withdrawal,10000,Debit,5.9,Success,None
TXN000388,ATM1016,2025-09-25 00:00:00,02:09,Cash Withdrawal,5000,Debit,10.2,Success,None
TXN000389,ATM1007,2025-04-30 00:00:00,20:20,Cash Withdrawal,5000,Credit,4.6,Failed,Network Error
TXN000390,ATM1023,2025-05-12 00:00:00,05:37,Cash Withdrawal,1000,Debit,8.2,Success,None
TXN000391,ATM1024,2025-10-24 00:00:00,05:05,Cash Withdrawal,2000,Debit,3.2,Success,None
TXN000392,ATM1009,2025-10-13 00:00:00,12:45,Cash Withdrawal,5000,Credit,6,Success,None
TXN000393,ATM1039,2025-04-26 00:00:00,08:19,Cash Withdrawal,3000,Debit,6.1,Success,None
TXN000394,ATM1012,2025-10-19 00:00:00,00:23,Cash Withdrawal,2000,Debit,7.4,Success,None
TXN000395,ATM1002,2025-12-30 00:00:00,20:38,Cash Withdrawal,10000,Debit,6.6,Success,None
TXN000396,ATM1031,2025-10-04 00:00:00,05:54,Cash Withdrawal,500,Debit,2.5,Success,None
TXN000397,ATM1019,2025-07-16 00:00:00,08:54,Cash Withdrawal,10000,Debit,7.4,Success,None
TXN000398,ATM1019,2025-06-03 00:00:00,01:51,Cash Withdrawal,10000,Debit,4.6,Success,None
TXN000399,ATM1034,2025-10-20 00:00:00,20:56,Cash Withdrawal,2000,Debit,2.9,Success,None
TXN000400,ATM1020,2025-05-18 00:00:00,20:33,Cash Withdrawal,5000,Debit,4.9,Success,None
TXN000401,ATM1022,2025-06-18 00:00:00,04:33,Cash Withdrawal,2000,Debit,3.9,Success,None
TXN000402,ATM1009,2025-09-28 00:00:00,15:28,Cash Withdrawal,2000,Debit,4.8,Success,None
TXN000403,ATM1043,2025-02-17 00:00:00,09:20,Cash Withdrawal,3000,Debit,6.8,Success,None
TXN000404,ATM1034,2025-06-23 00:00:00,18:25,Cash Withdrawal,3000,Debit,6.8,Success,None
TXN000405,ATM1031,2025-12-10 00:00:00,01:29,Cash Withdrawal,1000,Credit,6,Success,None
TXN000406,ATM1013,2025-05-23 00:00:00,08:44,Cash Withdrawal,10000,Debit,3,Success,None
TXN000407,ATM1001,2025-05-19 00:00:00,11:04,Cash Withdrawal,5000,Debit,2.7,Success,None
TXN000408,ATM1050,2025-06-22 00:00:00,05:53,Cash Withdrawal,20000,Debit,2.8,Success,None
TXN000409,ATM1002,2025-12-29 00:00:00,18:31,Cash Withdrawal,2000,Debit,7.5,Failed,Network Error
TXN000410,ATM1040,2025-01-29 00:00:00,18:41,Cash Withdrawal,500,Debit,3.6,Success,None
TXN000411,ATM1014,2025-07-24 00:00:00,15:02,Cash Withdrawal,5000,Debit,7.1,Success,None
TXN000412,ATM1033,2025-09-23 00:00:00,19:15,Cash Withdrawal,5000,Debit,2.1,Success,None
TXN000413,ATM1047,2025-11-01 00:00:00,23:26,Cash Withdrawal,5000,Debit,2.6,Success,None
TXN000414,ATM1015,2025-04-07 00:00:00,12:12,Cash Withdrawal,5000,Debit,4.7,Success,None
TXN000415,ATM1010,2025-06-19 00:00:00,11:16,Cash Withdrawal,3000,Credit,4.4,Success,None
TXN000416,ATM1028,2025-06-09 00:00:00,22:26,Cash Withdrawal,5000,Debit,6.9,Success,None
TXN000417,ATM1048,2025-08-18 00:00:00,02:34,Cash Withdrawal,5000,Debit,2.2,Success,None
TXN000418,ATM1006,2025-01-12 00:00:00,11:40,Cash Withdrawal,2000,Debit,4.2,Success,None
TXN000419,ATM1038,2025-11-07 00:00:00,03:48,Cash Withdrawal,500,Debit,2,Success,None
TXN000420,ATM1036,2025-11-14 00:00:00,17:57,Cash Withdrawal,2000,Debit,7,Success,None
TXN000421,ATM1033,2025-10-12 00:00:00,19:31,Cash Withdrawal,5000,Debit,3.6,Success,None
TXN000422,ATM1034,2025-09-01 00:00:00,17:36,Cash Withdrawal,5000,Debit,4,Success,None
TXN000423,ATM1009,2025-11-02 00:00:00,19:16,Cash Withdrawal,3000,Debit,6,Success,None
TXN000424,ATM1050,2025-05-21 00:00:00,14:46,Cash Withdrawal,2000,Debit,3.1,Success,None
TXN000425,ATM1049,2025-02-03 00:00:00,11:03,Cash Withdrawal,10000,Debit,7.2,Success,None
TXN000426,ATM1027,2025-07-11 00:00:00,23:29,Cash Withdrawal,3000,Debit,3.5,Success,None
TXN000427,ATM1031,2025-12-21 00:00:00,08:29,Cash Withdrawal,2000,Credit,2.6,Success,None
TXN000428,ATM1001,2025-10-03 00:00:00,21:30,Cash Withdrawal,2000,Debit,3.6,Success,None
TXN000429,ATM1015,2025-02-28 00:00:00,14:01,Cash Withdrawal,2000,Debit,6.1,Success,None
TXN000430,ATM1010,2025-10-13 00:00:00,11:22,Cash Withdrawal,2000,Credit,4.2,Success,None
TXN000431,ATM1011,2025-11-20 00:00:00,20:45,Cash Withdrawal,2000,Debit,4.5,Success,None
TXN000432,ATM1018,2025-11-17 00:00:00,06:12,Cash Withdrawal,1000,Debit,2.4,Success,None
TXN000433,ATM1013,2025-01-11 00:00:00,21:49,Cash Withdrawal,2000,Debit,2.4,Success,None
TXN000434,ATM1030,2025-05-29 00:00:00,10:53,Cash Withdrawal,3000,Debit,9.4,Success,None
TXN000435,ATM1030,2025-11-02 00:00:00,20:40,Cash Withdrawal,2000,Debit,6.3,Success,None
TXN000436,ATM1013,2025-01-07 00:00:00,01:36,Cash Withdrawal,5000,Debit,4.2,Failed,Technical Error
TXN000437,ATM1039,2025-07-12 00:00:00,03:21,Cash Withdrawal,10000,Debit,5.3,Success,None
TXN000438,ATM1011,2025-06-06 00:00:00,03:13,Cash Withdrawal,1000,Debit,4.2,Success,None
TXN000439,ATM1041,2025-06-10 00:00:00,17:40,Cash Withdrawal,2000,Debit,4.3,Success,None
TXN000440,ATM1036,2025-12-16 00:00:00,19:53,Cash Withdrawal,5000,Debit,3,Success,None
TXN000441,ATM1001,2025-10-18 00:00:00,20:51,Cash Withdrawal,3000,Debit,4.6,Success,None
TXN000442,ATM1049,2025-07-21 00:00:00,10:30,Cash Withdrawal,10000,Debit,3.3,Success,None
TXN000443,ATM1017,2025-09-15 00:00:00,16:08,Cash Withdrawal,5000,Debit,4.7,Success,None
TXN000444,ATM1032,2025-02-21 00:00:00,11:17,Cash Withdrawal,3000,Debit,4.2,Success,None
TXN000445,ATM1040,2025-10-01 00:00:00,06:57,Cash Withdrawal,10000,Debit,4.2,Success,None
TXN000446,ATM1043,2025-01-18 00:00:00,17:06,Cash Withdrawal,5000,Debit,3.3,Success,None
TXN000447,ATM1020,2025-05-09 00:00:00,03:59,Cash Withdrawal,2000,Debit,4.1,Success,None
TXN000448,ATM1007,2025-07-29 00:00:00,12:19,Cash Withdrawal,5000,Debit,7.8,Success,None
TXN000449,ATM1050,2025-08-05 00:00:00,04:54,Cash Withdrawal,5000,Debit,7.3,Success,None
TXN000450,ATM1006,2025-08-06 00:00:00,05:47,Cash Withdrawal,2000,Debit,3.2,Success,None
TXN000451,ATM1023,2025-07-21 00:00:00,20:55,Cash Withdrawal,500,Debit,7.1,Success,None
TXN000452,ATM1006,2025-11-18 00:00:00,17:05,Cash Withdrawal,500,Debit,2.2,Success,None
TXN000453,ATM1013,2025-10-31 00:00:00,11:31,Cash Withdrawal,3000,Debit,8.2,Success,None
TXN000454,ATM1032,2025-03-09 00:00:00,04:38,Cash Withdrawal,2000,Debit,5.1,Failed,Insufficient Cash
TXN000455,ATM1015,2025-08-10 00:00:00,07:36,Cash Withdrawal,20000,Debit,3.1,Success,None
TXN000456,ATM1046,2025-02-07 00:00:00,21:09,Cash Withdrawal,1000,Debit,2,Success,None
TXN000457,ATM1049,2025-05-21 00:00:00,17:55,Cash Withdrawal,1000,Debit,7.7,Success,None
TXN000458,ATM1046,2025-09-29 00:00:00,09:26,Cash Withdrawal,5000,Debit,2.5,Success,None
TXN000459,ATM1016,2025-12-05 00:00:00,19:21,Cash Withdrawal,5000,Debit,3.2,Success,None
TXN000460,ATM1003,2025-04-10 00:00:00,02:27,Cash Withdrawal,1000,Debit,2.5,Success,None
TXN000461,ATM1007,2025-02-15 00:00:00,12:12,Cash Withdrawal,5000,Debit,10.7,Success,None
TXN000462,ATM1018,2025-03-24 00:00:00,17:24,Cash Withdrawal,5000,Debit,4.5,Success,None
TXN000463,ATM1041,2025-09-12 00:00:00,04:45,Cash Withdrawal,5000,Debit,3.4,Success,None
TXN000464,ATM1035,2025-01-16 00:00:00,01:44,Cash Withdrawal,3000,Debit,8.9,Success,None
TXN000465,ATM1020,2025-09-09 00:00:00,11:47,Cash Withdrawal,5000,Debit,2.4,Success,None
TXN000466,ATM1044,2025-11-07 00:00:00,07:52,Cash Withdrawal,2000,Debit,5.3,Success,None
TXN000467,ATM1041,2025-05-11 00:00:00,09:55,Cash Withdrawal,3000,Debit,2,Success,None
TXN000468,ATM1018,2025-02-09 00:00:00,00:46,Cash Withdrawal,20000,Debit,3.2,Success,None
TXN000469,ATM1005,2025-06-15 00:00:00,15:56,Cash Withdrawal,2000,Debit,8.7,Success,None
TXN000470,ATM1042,2025-01-11 00:00:00,00:41,Cash Withdrawal,1000,Debit,3.7,Success,None
TXN000471,ATM1040,2025-08-04 00:00:00,19:52,Cash Withdrawal,10000,Debit,6,Success,None
TXN000472,ATM1033,2025-05-25 00:00:00,14:23,Cash Withdrawal,5000,Debit,2.6,Success,None
TXN000473,ATM1034,2025-07-31 00:00:00,22:41,Cash Withdrawal,1000,Debit,2.4,Success,None
TXN000474,ATM1015,2025-10-22 00:00:00,20:36,Cash Withdrawal,500,Debit,5.9,Success,None
TXN000475,ATM1036,2025-10-08 00:00:00,08:40,Cash Withdrawal,3000,Debit,9.4,Success,None
TXN000476,ATM1004,2025-04-14 00:00:00,23:44,Cash Withdrawal,5000,Debit,10.8,Success,None
TXN000477,ATM1014,2025-01-24 00:00:00,02:49,Cash Withdrawal,10000,Debit,9.2,Success,None
TXN000478,ATM1045,2025-05-03 00:00:00,07:32,Cash Withdrawal,1000,Debit,5.6,Success,None
TXN000479,ATM1002,2025-11-18 00:00:00,12:57,Cash Withdrawal,5000,Credit,4.8,Success,None
TXN000480,ATM1003,2025-04-02 00:00:00,22:31,Cash Withdrawal,5000,Debit,10.6,Success,None
TXN000481,ATM1036,2025-11-03 00:00:00,17:21,Cash Withdrawal,5000,Debit,5.7,Success,None
TXN000482,ATM1009,2025-12-02 00:00:00,21:47,Cash Withdrawal,2000,Debit,3.7,Success,None
TXN000483,ATM1029,2025-03-13 00:00:00,20:29,Cash Withdrawal,2000,Debit,5.4,Failed,Bank Declined
TXN000484,ATM1021,2025-06-30 00:00:00,07:41,Cash Withdrawal,10000,Debit,2,Success,None
TXN000485,ATM1049,2025-07-04 00:00:00,19:17,Cash Withdrawal,10000,Debit,3.2,Success,None
TXN000486,ATM1024,2025-01-14 00:00:00,12:40,Cash Withdrawal,5000,Debit,4.8,Success,None
TXN000487,ATM1003,2025-04-07 00:00:00,14:40,Cash Withdrawal,1000,Debit,4.6,Failed,Network Error
TXN000488,ATM1039,2025-11-08 00:00:00,22:11,Cash Withdrawal,2000,Debit,6.7,Success,None
TXN000489,ATM1022,2025-05-13 00:00:00,07:09,Cash Withdrawal,10000,Debit,5.7,Success,None
TXN000490,ATM1046,2025-09-11 00:00:00,11:30,Cash Withdrawal,3000,Debit,2.5,Success,None
TXN000491,ATM1022,2025-10-04 00:00:00,18:31,Cash Withdrawal,1000,Debit,5.8,Success,None
TXN000492,ATM1044,2025-08-23 00:00:00,23:27,Cash Withdrawal,3000,Debit,3.3,Success,None
TXN000493,ATM1024,2025-05-30 00:00:00,15:25,Cash Withdrawal,1000,Debit,7.9,Success,None
TXN000494,ATM1043,2025-08-15 00:00:00,21:42,Cash Withdrawal,2000,Debit,3.8,Success,None
TXN000495,ATM1007,2025-03-07 00:00:00,06:00,Cash Withdrawal,3000,Credit,2.7,Success,None
TXN000496,ATM1019,2025-10-21 00:00:00,18:51,Cash Withdrawal,1000,Debit,6,Success,None
TXN000497,ATM1027,2025-12-09 00:00:00,13:45,Cash Withdrawal,3000,Debit,4.6,Success,None
TXN000498,ATM1014,2025-06-19 00:00:00,23:52,Cash Withdrawal,5000,Debit,4.2,Success,None
TXN000499,ATM1041,2025-11-08 00:00:00,03:29,Cash Withdrawal,10000,Credit,4.4,Success,None
TXN000500,ATM1015,2025-07-12 00:00:00,18:25,Cash Withdrawal,2000,Debit,2.6,Success,None
TXN000501,ATM1020,2025-03-01 00:00:00,13:35,Cash Withdrawal,2000,Debit,7.4,Success,None
TXN000502,ATM1046,2025-02-21 00:00:00,18:16,Cash Withdrawal,500,Debit,2.6,Success,None
TXN000503,ATM1038,2025-02-14 00:00:00,23:17,Cash Withdrawal,3000,Debit,4.3,Success,None
TXN000504,ATM1049,2025-10-05 00:00:00,00:58,Cash Withdrawal,500,Debit,4.6,Success,None
TXN000505,ATM1013,2025-05-26 00:00:00,12:17,Cash Withdrawal,5000,Debit,2.9,Success,None
